step,lr,loss,transformer.wte.weight,transformer.h.0.attn.c_attn.weight,transformer.h.0.mlp.c_fc.weight,transformer.h.1.attn.c_attn.weight,transformer.h.1.mlp.c_fc.weight,transformer.ln_f.weight
358,0.00012831196186747733,2.0940780639648438,0.0008541041350508125,0.0013447359847710547,0.0012075398825315412,0.0013993272702022203,0.0010652588287658356,5.2102440254803266e-05
359,0.00012699330777355084,2.0969414710998535,0.0008438262237649974,0.0013092541541423043,0.001193156692194178,0.0013616982160502406,0.0010484557922680116,5.2844365442180996e-05
360,0.0001257051495425121,2.0424180030822754,0.0008179949993414406,0.00128513698533348,0.0011742718524961064,0.0013394514418977775,0.0009802858897590527,5.411622026469737e-05
361,0.00012444758004167894,2.056680202484131,0.0008000728726148473,0.00128005747233621,0.0011598804334926737,0.0013233242811711398,0.0009495155263467402,5.651138441812712e-05
362,0.00012322068993313217,2.0819501876831055,0.0007881039799407723,0.0012524802261216126,0.0011569744057360854,0.0013366943706401657,0.0009464976237201617,5.7361614390914434e-05
363,0.00012202456766718092,2.156543731689453,0.0007486903337658025,0.0012264634964289029,0.001148177544903437,0.0013419759974911743,0.0009282995249486257,5.523706908189791e-05
364,0.00012085929947598458,2.1477725505828857,0.0007626050215918123,0.0012159613517207985,0.0011427841286009786,0.0013474710566004258,0.00094603297666891,5.297677315039913e-05
365,0.00011972496936733713,2.1055057048797607,0.0007446656544585894,0.0012025884732453718,0.0011531754411761796,0.0013800021732631423,0.000961806195799095,5.338614141914306e-05
366,0.00011862165911860998,2.0861427783966064,0.0007281428354275557,0.001190221439250326,0.0011737613240079166,0.0013321249952635093,0.0009904449896115262,5.545862037528125e-05
367,0.0001175494482708572,2.1012730598449707,0.0007298247030642738,0.0011945177912458696,0.0011526463142124332,0.0013094545069768041,0.0009422274073276998,5.526050808744752e-05
368,0.00011650841412308026,2.128467559814453,0.000722586495749662,0.0011760872380977602,0.0011133892478646856,0.0012755578071126535,0.0009210062026332765,5.4050455920677174e-05
369,0.000115498631726656,2.1245651245117188,0.0007286758933087287,0.0011629696286709602,0.001066847247910869,0.0012199755748429721,0.0009004213332636902,5.3557329384096837e-05
370,0.00011452017387992551,2.1765103340148926,0.0007481480479213043,0.0011987887621989167,0.0010631703798909414,0.00119947228864206,0.0009027740291965283,5.156931774693993e-05
371,0.00011357311112294629,2.1255393028259277,0.0007253191591235313,0.001178493800154327,0.0010788963965178227,0.0012354239205494223,0.0009030538060013234,5.035876492437104e-05
372,0.00011265751173240638,2.0794966220855713,0.0007446404634490123,0.001182294981824602,0.001113360938332494,0.0013019218340945763,0.0009333361287556913,5.1034443620410825e-05
373,0.00011177344171670231,2.1207542419433594,0.0007653074991493046,0.0012027230683942028,0.0011653971000653903,0.0013499117875636767,0.0009783025337070789,5.07221521105924e-05
374,0.0001109209648111802,2.0808448791503906,0.0007370767980649897,0.0011575525949161028,0.0011407263884889805,0.0013339861154052887,0.0009363661316855811,4.977607023571094e-05
375,0.00011010014247354124,2.1349539756774902,0.0007148620878281849,0.001140958569829205,0.0011129324696554418,0.0013216178141675834,0.0009242994578969506,4.847905470262637e-05
376,0.00010931103387941048,2.159822702407837,0.0007076267447117139,0.0011441998553955704,0.0010996301226090346,0.001294757138105655,0.0009321351565264587,4.7560390216990135e-05
377,0.0001085536959180712,2.0936567783355713,0.0007264555596409502,0.0011197625953729587,0.0010633277211251073,0.0012498121942808916,0.0009358706013407967,4.722428680195308e-05
378,0.00010782818318836301,2.1337997913360596,0.0007182359413980772,0.0010930514116719173,0.001033518303892173,0.0012053957476610485,0.0009083085333855655,4.5761229177228794e-05
379,0.0001071345479947464,2.1292099952697754,0.0006797320647160558,0.0010593675997058259,0.0009952706783850312,0.0011748757143718828,0.0008635281242727983,4.37702872303141e-05
380,0.0001064728403435312,2.071413040161133,0.0006694233714475554,0.0010717592172462226,0.0009897437262798466,0.0011779737109198004,0.0008332783567639891,4.437045500331514e-05
381,0.00010584310793927194,2.068089485168457,0.0007117948532882166,0.0010656768005918222,0.0009965142333128872,0.0012093923079119979,0.0008672123347176616,4.582437592413639e-05
382,0.00010524539618132849,2.060575246810913,0.0007179531446393693,0.001109376663241493,0.0010316604185393917,0.0012526078087307737,0.0009064123683062632,4.751950940940752e-05
383,0.00010467974816059316,2.146533250808716,0.0007158813171305716,0.0011059835096495238,0.0010401091115090511,0.0012214533594809378,0.0009032117588236583,4.7512527764421014e-05
384,0.00010414620465638407,2.0864760875701904,0.0006971868434267369,0.0011021644235639889,0.0010481735152419128,0.0012810308063794834,0.0009155665392647956,4.695553892935069e-05
385,0.00010364480413350543,2.0580708980560303,0.0006684739139035847,0.0010525169747303894,0.0010234199336240715,0.0012361963075142902,0.0008794547722754076,4.785481666259929e-05
386,0.0001031755827394741,2.110156297683716,0.000674183643088216,0.0010504868917258312,0.0010232784021583581,0.001198511353818826,0.0009151132723785857,4.8288894410830164e-05
387,0.00010273857430191408,2.1550567150115967,0.0006649463630975072,0.0010385834196727144,0.0010308898539535456,0.0012401469684349285,0.0009472394062865371,4.694245470364325e-05
388,0.0001023338103261174,2.114393711090088,0.0006520573339331186,0.0010082107455073315,0.0010203871417652703,0.0012686621700437996,0.0009452613849265814,4.6515691517579064e-05
389,0.00010196131999277304,2.127889633178711,0.000656777957267673,0.0010245334534030545,0.0010001103519730657,0.0012457090080035416,0.0008641657106101843,4.5132943191829544e-05
390,0.00010162113015586307,2.045132637023926,0.0006739003516570736,0.0010089217243361528,0.0009867625116330935,0.0012506111523059508,0.0008594943367212667,4.638286159689366e-05
391,0.00010131326534072675,2.133552312850952,0.0006734457246090936,0.0010214924836061548,0.0009685265294017199,0.0012272477891930075,0.000826015369625162,4.443948860886633e-05
392,0.0001010377477422923,2.1151809692382812,0.0006809007416693798,0.0010425326955457554,0.0009728383424246924,0.0011877340841073983,0.0008540258258399588,4.3830749965234634e-05
393,0.00010079459722347693,2.054750680923462,0.000665715371341888,0.0010332531982295042,0.0009784021619821572,0.0012065727342086094,0.0008588322853075417,4.433188901217546e-05
394,0.00010058383131375481,2.130115032196045,0.0006590556573081327,0.0010247336702450074,0.0009486744643256676,0.0011763899593626402,0.0008198561241828292,4.372594336364477e-05
395,0.00010040546520789336,2.0792105197906494,0.0006679373199082364,0.0010123556293836896,0.0009402484763792979,0.0011138664829931266,0.0008107206283407829,4.455547429641976e-05
396,0.00010025951176485764,2.0827887058258057,0.0006530935227723062,0.0010064304936903228,0.0009368983067803978,0.0011067059518028637,0.000827941399699707,4.417026953581132e-05
397,0.00010014598150688352,2.0714759826660156,0.0006465705567164201,0.0010105151737056569,0.0009282483090136961,0.0011459099786708098,0.0008532151593973081,4.458530902378261e-05
398,0.00010006488261871909,2.0226709842681885,0.0006314717470736037,0.0009675361758943121,0.0009284099312381318,0.001100460241705276,0.0008326687362493517,4.640436613699107e-05
399,0.00010001622094703438,2.057058572769165,0.000670211575834278,0.0010076432815288908,0.0009486953887920066,0.0011490390656611956,0.000861266883313031,4.736591703654434e-05
